Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Which of the following do you like most about Facebook?,Canada,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,2
Which of the following do you like most about Facebook?,Canada,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,18
Which of the following do you like most about Facebook?,Canada,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,None of the above,22
Which of the following do you like most about Facebook?,Canada,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,Canada,Unknown,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,None of the above,3
Which of the following do you like most about Facebook?,Canada,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,None of the above,1
Which of the following do you like most about Facebook?,Canada,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,None of the above,12
Which of the following do you like most about Facebook?,Canada,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,Canada,Unknown,Occasional User,Average User:  I know enough to get by.,User,Getting the news from places I care about,4
Which of the following do you like most about Facebook?,Canada,Unknown,Occasional User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,Canada,Unknown,Occasional User,Average User:  I know enough to get by.,User,None of the above,15
Which of the following do you like most about Facebook?,Canada,Unknown,Occasional User,Average User:  I know enough to get by.,User,Staying connected with people I care about,19
Which of the following do you like most about Facebook?,Canada,Unknown,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,Canada,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,Canada,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,None of the above,2
Which of the following do you like most about Facebook?,Canada,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,2
Which of the following do you like most about Facebook?,Canada,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,Canada,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,8
Which of the following do you like most about Facebook?,Canada,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,14
Which of the following do you like most about Facebook?,France,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,3
Which of the following do you like most about Facebook?,France,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,France,18-24 years old,Daily User,Average User:  I know enough to get by.,User,None of the above,1
