Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,29
Do you know what types of personal information Facebook collects about you?,Other,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,49
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Constant User,Average User:  I know enough to get by.,User,I'm not sure,35
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Constant User,Average User:  I know enough to get by.,User,No,17
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Constant User,Average User:  I know enough to get by.,User,Yes,9
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,10
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,5
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,9
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,130
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Daily User,Average User:  I know enough to get by.,User,No,91
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Yes,39
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,7
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,7
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,60
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,28
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,38
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,32
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,59
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,21
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,13
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,Other,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I'm not sure,3
